item_id,name_zh_cn,name_zh_tw
35679,白镴手臂装备箱（品级525）,白镴手臂裝備箱（品級525）
35680,白镴腿部装备箱（品级525）,白镴腿部裝備箱（品級525）
35681,白镴脚部装备箱（品级525）,白镴腳部裝備箱（品級525）
35682,白镴耳部装备箱（品级525）,白镴耳部裝備箱（品級525）
35683,白镴颈部装备箱（品级525）,白镴頸部裝備箱（品級525）
35684,白镴腕部装备箱（品级525）,白镴腕部裝備箱（品級525）
35685,白镴指环装备箱（品级525）,白镴指環裝備箱（品級525）
35686,弗里金武器箱（品级533）,弗里金武器箱（品級533）
35687,弗里金头部装备箱（品级533）,弗里金頭部裝備箱（品級533）
35688,弗里金身体装备箱（品级533）,弗里金身體裝備箱（品級533）
35689,弗里金手臂装备箱（品级533）,弗里金手臂裝備箱（品級533）
35690,弗里金腿部装备箱（品级533）,弗里金腿部裝備箱（品級533）
35691,弗里金脚部装备箱（品级533）,弗里金腳部裝備箱（品級533）
35692,弗里金耳部装备箱（品级533）,弗里金耳部裝備箱（品級533）
35693,弗里金颈部装备箱（品级533）,弗里金頸部裝備箱（品級533）
35694,弗里金腕部装备箱（品级533）,弗里金腕部裝備箱（品級533）
35695,弗里金指环装备箱（品级533）,弗里金指環裝備箱（品級533）
35696,铁木武器箱（品级539）,鐵木武器箱（品級539）
35697,铁木头部装备箱（品级539）,鐵木頭部裝備箱（品級539）
35698,铁木身体装备箱（品级539）,鐵木身體裝備箱（品級539）
35699,铁木手臂装备箱（品级539）,鐵木手臂裝備箱（品級539）
35700,铁木腿部装备箱（品级539）,鐵木腿部裝備箱（品級539）
35701,铁木脚部装备箱（品级539）,鐵木腳部裝備箱（品級539）
35702,铁木耳部装备箱（品级539）,鐵木耳部裝備箱（品級539）
35703,铁木颈部装备箱（品级539）,鐵木頸部裝備箱（品級539）
35704,铁木腕部装备箱（品级539）,鐵木腕部裝備箱（品級539）
35705,铁木指环装备箱（品级539）,鐵木指環裝備箱（品級539）
35706,球粒陨石武器箱（品级545）,球粒隕石武器箱（品級545）
35707,球粒陨石头部装备箱（品级545）,球粒隕石頭部裝備箱（品級545）
35708,球粒陨石身体装备箱（品级545）,球粒隕石身體裝備箱（品級545）
35709,球粒陨石手臂装备箱（品级545）,球粒隕石手臂裝備箱（品級545）
35710,球粒陨石腿部装备箱（品级545）,球粒隕石腿部裝備箱（品級545）
35711,球粒陨石脚部装备箱（品级545）,球粒隕石腳部裝備箱（品級545）
35712,球粒陨石耳部装备箱（品级545）,球粒隕石耳部裝備箱（品級545）
35713,球粒陨石颈部装备箱（品级545）,球粒隕石頸部裝備箱（品級545）
35714,球粒陨石腕部装备箱（品级545）,球粒隕石腕部裝備箱（品級545）
35715,球粒陨石指环装备箱（品级545）,球粒隕石指環裝備箱（品級545）
35716,水晶都武器箱（品级500）,水晶都武器箱（品級500）
35717,水晶都御敌装备箱（品级500）,水晶都御敵裝備箱（品級500）
35718,水晶都制敌装备箱（品级500）,水晶都制敵裝備箱（品級500）
35719,水晶都强袭装备箱（品级500）,水晶都強襲裝備箱（品級500）
35720,水晶都精准装备箱（品级500）,水晶都精準裝備箱（品級500）
35721,水晶都游击装备箱（品级500）,水晶都游擊裝備箱（品級500）
35722,水晶都治愈装备箱（品级500）,水晶都治愈裝備箱（品級500）
35723,水晶都咏咒装备箱（品级500）,水晶都詠咒裝備箱（品級500）
35724,水晶都御敌饰品箱（品级500）,水晶都御敵飾品箱（品級500）
35725,水晶都强攻饰品箱（品级500）,水晶都強攻飾品箱（品級500）
35726,水晶都精准饰品箱（品级500）,水晶都精準飾品箱（品級500）
35727,水晶都治愈饰品箱（品级500）,水晶都治愈飾品箱（品級500）
35728,水晶都咏咒饰品箱（品级500）,水晶都詠咒飾品箱（品級500）
35729,圣堂潜行御敌饰品箱（品级530）,圣堂潛行御敵飾品箱（品級530）
35730,圣堂潜行强攻饰品箱（品级530）,圣堂潛行強攻飾品箱（品級530）
35731,圣堂潜行精准饰品箱（品级530）,圣堂潛行精準飾品箱（品級530）
35732,圣堂潜行治愈饰品箱（品级530）,圣堂潛行治愈飾品箱（品級530）
35733,圣堂潜行咏咒饰品箱（品级530）,圣堂潛行詠咒飾品箱（品級530）
35734,日影兰武器箱（品级605）,日影蘭武器箱（品級605）
35735,日影兰头部装备箱（品级600）,日影蘭頭部裝備箱（品級600）
35736,日影兰身体装备箱（品级600）,日影蘭身體裝備箱（品級600）
35737,日影兰手臂装备箱（品级600）,日影蘭手臂裝備箱（品級600）
35738,日影兰腿部装备箱（品级600）,日影蘭腿部裝備箱（品級600）
35739,日影兰脚部装备箱（品级600）,日影蘭腳部裝備箱（品級600）
35740,日影兰耳部装备箱（品级600）,日影蘭耳部裝備箱（品級600）
35741,日影兰颈部装备箱（品级600）,日影蘭頸部裝備箱（品級600）
35742,日影兰腕部装备箱（品级600）,日影蘭腕部裝備箱（品級600）
35743,日影兰指环装备箱（品级600）,日影蘭指環裝備箱（品級600）
35744,紫灯花的种子,紫燈花的種子
35745,红色紫灯花,紅色紫燈花
35746,蓝色紫灯花,藍色紫燈花
35747,黄色紫灯花,黃色紫燈花
35748,绿色紫灯花,綠色紫燈花
35749,橙色紫灯花,橙色紫燈花
35750,紫色紫灯花,紫色紫燈花
35751,白色紫灯花,白色紫燈花
35752,黑色紫灯花,黑色紫燈花
35753,混色紫灯花,混色紫燈花
35754,死亡镰刀,死亡鐮刀
35755,地狱犬镰刀,地獄犬鐮刀
35756,角尊战镰,角尊戰鐮
35757,闪熠夺命镰,閃熠奪命鐮
35758,红莲薙镰,紅蓮薙鐮
35759,天之戈,天之戈
35760,深金战镰,深金戰鐮
35761,改良型斯卡艾瓦魔导镰刀,改良型斯卡艾瓦魔導鐮刀
35762,雷克兰德镰刀,雷克蘭德鐮刀
35763,深金夺命镰,深金奪命鐮
35764,妖灵夺命镰,妖靈奪命鐮
35765,灵青夺命镰,靈青奪命鐮
35766,奇坦那守卫者夺命镰,奇坦那守衛者奪命鐮
35767,钛铜扎戈斧镰,鈦銅扎戈斧鐮
35768,拿巴示艾兰扎戈斧镰,拿巴示艾蘭扎戈斧鐮
35769,矮人银战镰,矮人銀戰鐮
35770,宽恕战镰,寬恕戰鐮
35771,改良型圣堂潜行战镰,改良型圣堂潛行戰鐮
35772,伊甸之晨夺命镰,伊甸之晨奪命鐮
35773,地狱犬振空摆,地獄犬振空擺
35774,角尊蛇石针,角尊蛇石針
35775,闪熠蛇石针,閃熠蛇石針
35776,红莲天珠,紅蓮天珠
35777,天之天珠,天之天珠
35778,石金蛇石针,石金蛇石針
35779,改良型斯卡艾瓦魔导飞翼,改良型斯卡艾瓦魔導飛翼
35780,雷克兰德飞翼,雷克蘭德飛翼
35781,石金注射管,石金注射管
35782,妖灵蛇石针,妖靈蛇石針
35783,灵青飞翼,靈青飛翼
35784,奇坦那守卫者飞翼,奇坦那守衛者飛翼
35785,钛铜振空摆,鈦銅振空擺
35786,拿巴示艾兰振空摆,拿巴示艾蘭振空擺
35787,矮人银蛇石针,矮人銀蛇石針
35788,宽恕振空摆,寬恕振空擺
35789,改良型圣堂潜行振空摆,改良型圣堂潛行振空擺
35790,伊甸之晨振空摆,伊甸之晨振空擺
35791,永暗水晶,永暗水晶
35792,圣光水晶,圣光水晶
35793,永暗奖杯,永暗獎杯
35794,圣光奖杯,圣光獎杯
35796,新世界午餐组合：卷饼,新世界午餐組合：卷餅
35797,拉札罕丝绸架,拉札罕絲綢架
35798,古代室内桌灯,古代室內桌燈
35799,迷津警示牌,迷津警示牌
35800,亚伊太利斯星球仪,亞伊太利斯星球儀
35801,无命镇圆桌,無命鎮圓桌
35802,南瓜花盆,南瓜花盆
35803,星光旋转挂饰,星光旋轉掛飾
35804,萨维奈木人,薩維奈木人
35805,加雷马货箱,加雷馬貨箱
35806,北洋路灯,北洋路燈
35807,萨维奈帆船,薩維奈帆船
35808,南瓜鬼魂组合,南瓜鬼魂組合
35809,加雷马混凝土内墙,加雷馬混凝土內墻
35810,撞色木纹地板,撞色木紋地板
35811,浓翠吊灯,濃翠吊燈
35812,小型咖啡馆外墙,小型咖啡館外墻
35813,中型咖啡馆外墙,中型咖啡館外墻
35814,大型咖啡馆外墙,大型咖啡館外墻
35815,星极图腾,星極圖騰
35816,灵极图腾,靈極圖騰
35817,腐朽的边境头盔,腐朽的邊境頭盔
35818,腐朽的边境铠甲,腐朽的邊境鎧甲
35819,腐朽的边境手铠,腐朽的邊境手鎧
35820,腐朽的边境长裤,腐朽的邊境長褲
35821,腐朽的边境锁甲靴,腐朽的邊境鎖甲靴
35822,腐朽的边境饰品,腐朽的邊境飾品
35823,第1页边境的断章,第1頁邊境的斷章
35824,第2页边境的断章,第2頁邊境的斷章
35825,第3页边境的断章,第3頁邊境的斷章
35826,第4页边境的断章,第4頁邊境的斷章
35827,腐朽的边境长剑,腐朽的邊境長劍
35828,星战士强化药,星戰士強化藥
35829,星战士强化纤维,星戰士強化纖維
35830,星战士硬化药,星戰士硬化藥
35831,极小型神典石,極小型神典石
35832,南瓜曲奇,南瓜曲奇
35833,双色宝石的收据,雙色寶石的收據
35834,稀少圣典神典石,稀少圣典神典石
35835,黄金核心素材,黃金核心素材
35836,黄金核心,黃金核心
35837,黄金联结零件素材,黃金聯結零件素材
35838,黄金联结零件,黃金聯結零件
35839,有型的文具套装的素材,有型的文具套裝的素材
35840,有型的文具套装,有型的文具套裝
35841,观星镜操作杖素材,觀星鏡操作杖素材
35842,观星镜操作杖,觀星鏡操作杖
35843,黄金香料素材,黃金香料素材
35844,黄金香料,黃金香料
35845,炸鱼饼必需品的素材,炸魚餅必需品的素材
35846,炸鱼饼必需品,炸魚餅必需品
35847,制作发簪的素材,制作發簪的素材
35848,制作指环的素材,制作指環的素材
35849,光明岛鲑鱼,光明島鮭魚
35850,挽歌幸存者,挽歌幸存者
35851,北洋外套,北洋外套
35852,智辩长袍,智辯長袍
35853,降神猛士胴丸,降神猛士胴丸
35854,降神猛士笼手,降神猛士籠手
35855,降神猛士佩楯,降神猛士佩楯
35856,降神猛士护胫,降神猛士護脛
35857,公主迷你王冠,公主迷你王冠
35858,候鸟羽饰,候鳥羽飾
35859,惊奇眼罩,驚奇眼罩
35860,萨雷安叶冠,薩雷安葉冠
35861,萨维奈缎带,薩維奈緞帶
35862,红缎带,紅緞帶
35863,小丑帽,小丑帽
35864,小丑上装,小丑上裝
35865,小丑短手套,小丑短手套
35866,小丑打底裤,小丑打底褲
35867,小丑长靴,小丑長靴
35868,开心披肩斗篷,開心披肩斗篷
35869,开心手链,開心手鏈
35870,开心骑兵裤,開心騎兵褲
35871,开心筒靴,開心筒靴
35872,勇耕装备箱（品级385）,勇耕裝備箱（品級385）
35873,书龙装备箱（品级385）,書龍裝備箱（品級385）
35874,亚拉戈武器箱（品级95）,亞拉戈武器箱（品級95）
35875,亚拉戈头部装备箱（品级90）,亞拉戈頭部裝備箱（品級90）
35876,亚拉戈身体装备箱（品级90）,亞拉戈身體裝備箱（品級90）
35877,亚拉戈手臂装备箱（品级90）,亞拉戈手臂裝備箱（品級90）
35878,亚拉戈腿部装备箱（品级90）,亞拉戈腿部裝備箱（品級90）
35879,亚拉戈脚部装备箱（品级90）,亞拉戈腳部裝備箱（品級90）
35884,亚拉戈高位武器箱（品级115）,亞拉戈高位武器箱（品級115）
35885,亚拉戈高位头部装备箱（品级110）,亞拉戈高位頭部裝備箱（品級110）
35886,亚拉戈高位身体装备箱（品级110）,亞拉戈高位身體裝備箱（品級110）
35887,亚拉戈高位手臂装备箱（品级110）,亞拉戈高位手臂裝備箱（品級110）
35888,亚拉戈高位腿部装备箱（品级110）,亞拉戈高位腿部裝備箱（品級110）
35889,亚拉戈高位脚部装备箱（品级110）,亞拉戈高位腳部裝備箱（品級110）
35894,龙神武器箱（品级135）,龍神武器箱（品級135）
35895,龙神头部装备箱（品级130）,龍神頭部裝備箱（品級130）
35896,龙神身体装备箱（品级130）,龍神身體裝備箱（品級130）
35897,龙神手臂装备箱（品级130）,龍神手臂裝備箱（品級130）
35898,龙神腿部装备箱（品级130）,龍神腿部裝備箱（品級130）
35899,龙神脚部装备箱（品级130）,龍神腳部裝備箱（品級130）
35904,戈耳狄武器箱（品级210）,戈耳狄武器箱（品級210）
35905,戈耳狄头部装备箱（品级210）,戈耳狄頭部裝備箱（品級210）
35906,戈耳狄身体装备箱（品级210）,戈耳狄身體裝備箱（品級210）
35907,戈耳狄手臂装备箱（品级210）,戈耳狄手臂裝備箱（品級210）
35908,戈耳狄腿部装备箱（品级210）,戈耳狄腿部裝備箱（品級210）
35909,戈耳狄脚部装备箱（品级210）,戈耳狄腳部裝備箱（品級210）
35914,弥达斯武器箱（品级245）,彌達斯武器箱（品級245）
35915,弥达斯头部装备箱（品级240）,彌達斯頭部裝備箱（品級240）
35916,弥达斯身体装备箱（品级240）,彌達斯身體裝備箱（品級240）
35917,弥达斯手臂装备箱（品级240）,彌達斯手臂裝備箱（品級240）
35918,弥达斯腿部装备箱（品级240）,彌達斯腿部裝備箱（品級240）
35919,弥达斯脚部装备箱（品级240）,彌達斯腳部裝備箱（品級240）
35924,亚历山大武器箱（品级275）,亞歷山大武器箱（品級275）
35925,亚历山大头部装备箱（品级270）,亞歷山大頭部裝備箱（品級270）
35926,亚历山大身体装备箱（品级270）,亞歷山大身體裝備箱（品級270）
35927,亚历山大手臂装备箱（品级270）,亞歷山大手臂裝備箱（品級270）
35928,亚历山大腿部装备箱（品级270）,亞歷山大腿部裝備箱（品級270）
35929,亚历山大脚部装备箱（品级270）,亞歷山大腳部裝備箱（品級270）
35935,源氏之头部装备箱（品级340）,源氏之頭部裝備箱（品級340）
35936,源氏之身体装备箱（品级340）,源氏之身體裝備箱（品級340）
35937,源氏之手臂装备箱（品级340）,源氏之手臂裝備箱（品級340）
35938,源氏之腿部装备箱（品级340）,源氏之腿部裝備箱（品級340）
35939,源氏之脚部装备箱（品级340）,源氏之腳部裝備箱（品級340）
35940,源氏之耳部装备箱（品级340）,源氏之耳部裝備箱（品級340）
35941,源氏之颈部装备箱（品级340）,源氏之頸部裝備箱（品級340）
35942,源氏之腕部装备箱（品级340）,源氏之腕部裝備箱（品級340）
35943,源氏之指环装备箱（品级340）,源氏之指環裝備箱（品級340）
35944,钻石头部装备箱（品级370）,鉆石頭部裝備箱（品級370）
35945,钻石身体装备箱（品级370）,鉆石身體裝備箱（品級370）
35946,钻石手臂装备箱（品级370）,鉆石手臂裝備箱（品級370）
35947,钻石腿部装备箱（品级370）,鉆石腿部裝備箱（品級370）
35948,钻石脚部装备箱（品级370）,鉆石腳部裝備箱（品級370）
35949,钻石耳部装备箱（品级370）,鉆石耳部裝備箱（品級370）
35950,钻石颈部装备箱（品级370）,鉆石頸部裝備箱（品級370）
35951,钻石腕部装备箱（品级370）,鉆石腕部裝備箱（品級370）
35952,钻石指环装备箱（品级370）,鉆石指環裝備箱（品級370）
35953,欧米茄头部装备箱（品级400）,歐米茄頭部裝備箱（品級400）
35954,欧米茄身体装备箱（品级400）,歐米茄身體裝備箱（品級400）
35955,欧米茄手臂装备箱（品级400）,歐米茄手臂裝備箱（品級400）
35956,欧米茄腿部装备箱（品级400）,歐米茄腿部裝備箱（品級400）
35957,欧米茄脚部装备箱（品级400）,歐米茄腳部裝備箱（品級400）
35958,欧米茄耳部装备箱（品级400）,歐米茄耳部裝備箱（品級400）
35959,欧米茄颈部装备箱（品级400）,歐米茄頸部裝備箱（品級400）
35960,欧米茄腕部装备箱（品级400）,歐米茄腕部裝備箱（品級400）
35961,欧米茄指环装备箱（品级400）,歐米茄指環裝備箱（品級400）
35962,迷津详细地图,迷津詳細地圖
35963,萨维奈岛详细地图,薩維奈島詳細地圖
35964,加雷马详细地图,加雷馬詳細地圖
35965,叹息海详细地图,嘆息海詳細地圖
35966,天外天垓详细地图,天外天垓詳細地圖
35967,厄尔庇斯详细地图,厄爾庇斯詳細地圖
35968,鲁迪玩偶,魯迪玩偶
35969,幻栗斋,幻栗齋
35970,小旗,小旗
35971,小异亚,小異亞
35972,梅加斯三姐妹之形,梅加斯三姐妹之形
35973,集成奥密克戎,集成奧密克戎
35974,阿尼玛之形,阿尼瑪之形
35975,游星鸟,游星鳥
35976,纳夏猫,納夏貓
35977,新型迷你于里昂热,新型迷你于里昂熱
35978,迷你弗栗多,迷你弗栗多
35979,河马幼崽,河馬幼崽
35980,蟹蟹,蟹蟹
35981,月面仙人刺王子,月面仙人刺王子
35982,小巨魔,小巨魔
35983,神杖小蛇,神杖小蛇
35984,冒险者野餐篮,冒險者野餐籃
